game_id,line_item_index,name,quantity,quantity_missing,t_hat,price_low,price_high,sigma,coverage_probability,channels,memory_backed,model_backed,rule,charge_decided,limit_decided,charge_settled,limit_lower_bracket,limit_upper_bracket,t_lo,t_hi,t_bounded,t_point,penalty_on_this_item,stage,why,strategy1_charge,strategy1_limit,strategy2_charge,strategy2_limit,strategy3_charge,strategy3_limit,charge_over_t_lo,limit_over_t_lo,t_hat_over_t_point,decision_log_partial
34,11,Rock wool mat (6 pcs),6.0,False,88.31760866327845,41.96175691622161,185.88354190157054,0.45238957597043256,0.8,C:model,False,True,priced,57.09,39.74,57.09,36.0,40.9,73.33,218.42,True,145.875,803.01,ok,Nothing obviously wrong with this item.,900.0,11.67,57.09,39.74,,,0.778535,0.541934,0.605433,False
34,12,Binding wire (2 kg),2.0,False,20.149800808477146,11.339001096813654,35.806899492707466,0.34951136485680523,0.815,B:memory|C:model,True,True,priced,13.96,9.07,13.96,7.85,9.67,21.26,,False,21.26,245.775,ok,Nothing obviously wrong with this item.,300.0,3.33,13.96,9.07,,,0.656632,0.426623,0.94778,False
34,13,Small parts and consumables (1 pcs),1.0,False,71.96218446691041,40.495650371695795,127.87931409219112,0.3495113648568051,0.8999999999999999,B:memory|C:model,True,True,priced,49.85,32.38,49.85,28.56,32.59,43.67,49.5,True,46.585,227.37,charge-above-t,"Charged 50 against t < 50, so every opponent owed us nothing.",150.0,20.78,49.85,32.38,,,1.141516,0.74147,1.54475,False
34,14,Vehicle costs (1 pcs),1.0,False,80.99486892937021,45.578659380098195,143.9307097248749,0.3495113648568051,0.95,B:memory|C:model,True,True,priced,56.11,36.45,56.11,33.73,45.0,82.0,85.5,True,83.75,916.56,ok,Nothing obviously wrong with this item.,150.0,35.0,56.11,36.45,,,0.684268,0.444512,0.967103,False
34,15,Vehicle costs – return visit (1 pcs),1.0,False,80.99486892937021,45.578659380098195,143.9307097248749,0.3495113648568051,0.015,B:memory|C:model,True,True,uncovered-free-option,56.11,0.0,56.11,0.0,inf,0.0,21.44,True,10.72,0.0,ok,Nothing obviously wrong with this item.,150.0,35.0,56.11,0.0,,,,,7.555492,False
34,16,Construction waste disposal (1 pcs),1.0,False,86.49293662335886,48.67261530576993,153.70096796186598,0.3495113648568051,0.91,B:memory|C:model,True,True,priced,59.92,38.92,59.92,0.0,40.43,54.0,59.08,True,56.54,566.7,charge-above-t,"Charged 60 against t < 59, so every opponent owed us nothing.",150.0,35.0,59.92,38.92,,,1.10963,0.720741,1.529765,False
34,17,Catering for work crew (1 pcs),1.0,False,77.13624310270762,39.990058318828325,148.7869798178964,0.39935706266071913,0.01,C:model,False,True,uncovered-free-option,51.7,0.0,,0.0,inf,0.0,9.77,True,4.885,0.0,ok,Nothing obviously wrong with this item.,150.0,35.0,51.7,0.0,,,,,15.790428,False
34,18,Processing flat fee (1 pcs),1.0,False,47.434164902525694,23.534902569314504,95.60269023308456,0.4260536246660319,0.01,C:model,False,True,uncovered-free-option,31.22,0.0,31.22,0.0,inf,0.0,7.94,True,3.97,0.0,ok,Nothing obviously wrong with this item.,150.0,35.0,31.22,0.0,,,,,11.948152,False
34,19,Removal of water-damaged floor tiles around leak (8 m²),8.0,False,395.22145690739006,258.3831065471744,604.528686442903,0.258360404596967,0.97,C:model,False,True,priced,289.99,177.85,289.99,104.29,193.48,319.12,476.59,True,397.855,3961.5,ok,Nothing obviously wrong with this item.,1200.0,35.0,289.99,177.85,,,0.908718,0.557314,0.993381,False
34,20,Supply and lay replacement floor tiles (water-damaged (8 m²),8.0,False,954.9869109050654,708.3742908049016,1287.4549681408184,0.1815957575663645,0.96,C:model,False,True,priced,733.7,429.74,733.7,360.0,473.04,876.72,,False,876.72,10008.81,ok,Nothing obviously wrong with this item.,1200.0,35.0,733.7,429.74,,,0.836869,0.490168,1.089272,False
34,21,Tile adhesive and grout (1 flat rate),1.0,False,153.70426148939396,89.87832415215443,262.85536833113827,0.3261845437263288,0.96,C:model,False,True,priced,108.09,69.17,108.09,67.47,76.86,92.0,104.14,True,98.07,736.71,charge-above-t,"Charged 108 against t < 104, so every opponent owed us nothing.",150.0,35.0,108.09,69.17,,,1.174891,0.751848,1.567291,False
34,22,Installation hours – tiler (6 hrs),6.0,False,540.0000000000002,426.01034799570766,684.490415249111,0.14413708359528088,0.96,C:model,False,True,priced,423.97,243.0,423.97,237.6,243.59,482.95,,False,482.95,6761.58,ok,Nothing obviously wrong with this item.,900.0,0.0,423.97,243.0,,,0.877876,0.503158,1.118128,False
34,23,"Cleaning, disinfection and re-coating of surrounding (5 hrs)",5.0,False,449.5553358597802,328.3336396848553,615.5324206011347,0.19102046573981216,0.01,C:model,False,True,uncovered-free-option,343.48,0.0,343.48,0.0,inf,0.0,50.0,True,25.0,0.0,ok,Nothing obviously wrong with this item.,750.0,0.0,343.48,0.0,,,,,17.982213,False
34,24,Construction waste disposal (1 pcs),1.0,False,88.41002363644591,49.751427545687264,157.1076985121503,0.3495113648568051,0.89,B:memory|C:model,True,True,priced,61.24,39.78,61.24,34.49,inf,0.0,34.0,True,17.0,0.0,coverage-too-high,Coverage came back 0.89 but the item is worth about nothing (t < 34).,150.0,35.0,61.24,39.78,,,,,5.20059,False
34,25,Vehicle costs (1 pcs),1.0,False,80.99486892937021,45.578659380098195,143.9307097248749,0.3495113648568051,0.95,B:memory|C:model,True,True,priced,56.11,36.45,56.11,33.73,45.0,72.17,,False,72.17,912.465,ok,Nothing obviously wrong with this item.,150.0,35.0,56.11,36.45,,,0.77747,0.505058,1.122279,False
35,1,Indoor leak detection (1 pcs),1.0,False,416.2160981521788,234.21942669892513,739.63053706774,0.34951136485680523,0.96,B:memory|C:model,True,True,priced,288.32,187.3,288.32,157.2,290.65,476.31,776.72,True,626.515,3299.46,ok,Nothing obviously wrong with this item.,245.0,35.0,288.32,187.3,297.5,35.0,0.60532,0.393231,0.664335,False
35,2,Skilled worker hours (8 hrs),8.0,False,644.1657351271305,362.49469890855624,1144.7049999938138,0.34951136485680523,0.88,B:memory|C:model,True,True,priced,446.23,289.87,446.23,0.0,351.0,705.36,,False,705.36,10213.23,ok,Nothing obviously wrong with this item.,1200.0,35.0,446.23,289.87,1200.0,35.0,0.632627,0.410953,0.913244,False
35,3,Leak tracing and locating the defect,1.0,True,59.0,29.5,118.0,0.42136606720969316,0.05,A:no-quantity|C:model,False,True,uncovered-free-option,38.96,0.0,38.96,0.0,inf,0.0,38.96,True,19.48,0.0,ok,Nothing obviously wrong with this item.,150.0,35.0,38.96,0.0,150.0,0.0,,,3.028747,False
35,4,Material for the work (1 pcs),1.0,False,69.75352804921027,39.25276178034802,123.954454530838,0.34951136485680523,0.82,B:memory|C:model,True,True,priced,48.32,31.39,48.32,28.0,33.0,116.55,125.69,True,121.12,751.5,charge-far-below-t,Charged 48 against t >= 117; the difference was forfeited from every opponent.,150.0,26.67,48.32,31.39,210.0,35.0,0.414586,0.269326,0.575904,False
35,5,Vehicle costs (1 pcs),1.0,False,78.19117957301566,44.000924841230976,138.94845585815054,0.3495113648568051,0.87,B:memory|C:model,True,True,priced,54.16,35.19,54.16,34.47,50.68,81.79,91.7,True,86.745,908.73,ok,Nothing obviously wrong with this item.,150.0,35.0,54.16,35.19,150.0,35.0,0.662184,0.430248,0.901391,False
35,6,Room drying 30 m² (1 pcs),1.0,False,348.9096139026836,196.34370246811193,620.0245647985125,0.34951136485680523,0.92,B:memory|C:model,True,True,priced,241.7,157.01,241.7,15.85,197.0,441.34,560.79,True,501.06499999999994,4045.44,ok,Nothing obviously wrong with this item.,4500.0,35.0,241.7,157.01,4500.0,35.0,0.54765,0.355757,0.696336,False
35,7,Room dryer unit (1 pcs),1.0,False,250.0,140.0,430.0,0.34107683467425653,0.88,C:model,False,True,priced,174.13,112.5,174.13,72.0,162.0,359.19,,False,359.19,3639.48,charge-far-below-t,Charged 174 against t >= 359; the difference was forfeited from every opponent.,280.0,35.0,174.13,112.5,315.0,35.0,0.484785,0.313205,0.69601,False
35,8,Room drying 50 m² (1 pcs),1.0,False,419.05209892569053,235.81534400783892,744.6702094507866,0.3495113648568051,0.18,B:memory|C:model,True,True,uncovered-free-option,290.29,0.0,290.29,0.0,8.22,346.91,360.0,True,353.45500000000004,2559.84,coverage-too-low,"Coverage came back 0.18 so the Limit collapsed, but the item is worth at least 347.",7500.0,35.0,290.29,0.0,7500.0,35.0,0.836788,0.0,1.185588,False
35,9,Room dryer unit (1 pcs),1.0,False,250.0,140.0,430.0,0.34107683467425653,0.18,C:model,False,True,uncovered-free-option,174.13,0.0,174.13,0.0,24.0,24.0,45.35,True,34.675,36.0,coverage-too-low,"Coverage came back 0.18 so the Limit collapsed, but the item is worth at least 24.",280.0,35.0,174.13,0.0,157.5,0.0,7.255417,0.0,7.209805,False
35,10,Drying fan (1 pcs),1.0,False,100.94334782789988,56.80436956255469,179.3798531551931,0.34951136485680523,0.78,B:memory|C:model,True,True,priced,69.93,45.42,69.93,44.3,inf,0.0,28.18,True,14.09,0.0,coverage-too-high,Coverage came back 0.78 but the item is worth about nothing (t < 28).,150.0,35.0,69.93,45.42,150.0,0.0,,,7.164184,False
35,11,Wet insulation wool from basement (1 pcs),1.0,False,106.69988083938911,60.04377300636737,189.60941328474684,0.34951136485680523,0.18,B:memory|C:model,True,True,uncovered-free-option,73.91,0.0,73.91,0.0,33.0,197.2,,False,197.2,1748.07,coverage-too-low,"Coverage came back 0.18 so the Limit collapsed, but the item is worth at least 197.",150.0,35.0,73.91,0.0,227.5,35.0,0.374797,0.0,0.541074,False
35,12,Profipress elbow 90° copper 28mm model 01 (5 pcs),5.0,False,18.0,8.0,35.0,0.4486038054132455,0.72,C:model,False,True,priced,11.67,8.1,11.67,0.0,21.17,96.0,,False,96.0,1013.37,charge-far-below-t,Charged 12 against t >= 96; the difference was forfeited from every opponent.,150.0,4.67,11.67,8.1,150.0,6.67,0.121563,0.084375,0.1875,False
35,13,Profipress elbow 45° copper 28mm model 02 (5 pcs),5.0,False,18.0,8.0,40.0,0.4891908548431916,0.55,C:model,False,True,uncovered-free-option,11.34,0.0,11.34,0.0,21.17,96.0,,False,96.0,862.14,coverage-too-low,"Coverage came back 0.55 so the Limit collapsed, but the item is worth at least 96.",150.0,4.67,11.34,0.0,150.0,6.67,0.118125,0.0,0.1875,False
35,14,Transition piece 15x19mm (3 pcs),3.0,False,12.0,5.0,28.0,0.5236372637510953,0.7,C:model,False,True,priced,7.37,5.01,7.37,0.0,12.7,68.1,,False,68.1,503.01,charge-far-below-t,Charged 7 against t >= 68; the difference was forfeited from every opponent.,150.0,2.0,7.37,5.01,150.0,18.48,0.108223,0.073568,0.176211,False
35,15,Skilled worker hours (10.5 hrs),10.5,False,816.4676878518924,459.4550634054233,1450.8915852734656,0.34951136485680523,0.88,B:memory|C:model,True,True,priced,565.58,367.41,565.58,268.38,461.0,629.41,709.2,True,669.3050000000001,3451.05,ok,Nothing obviously wrong with this item.,750.0,35.0,565.58,367.41,1200.0,35.0,0.898588,0.583737,1.219874,False
35,16,Vehicle costs (2 pcs),2.0,False,97.61709343252737,54.93256931023941,173.46898297070112,0.34951136485680523,0.85,B:memory|C:model,True,True,priced,67.62,43.93,67.62,41.1,53.0,164.52,,False,164.52,1548.075,charge-far-below-t,Charged 68 against t >= 165; the difference was forfeited from every opponent.,300.0,35.0,67.62,43.93,150.0,35.0,0.411014,0.267019,0.593345,False
35,17,Vehicle costs (2 pcs),2.0,False,97.61709343252737,54.93256931023941,173.46898297070112,0.34951136485680523,0.05,B:memory|C:model,True,True,uncovered-free-option,67.62,0.0,67.62,0.0,inf,0.0,41.1,True,20.55,0.0,ok,Nothing obviously wrong with this item.,150.0,35.0,67.62,0.0,150.0,0.0,,,4.750224,False
35,18,Skilled worker hours 14 –,1.0,False,1120.0,840.0,1540.0,0.1842358065563269,0.9,C:model,False,True,priced,859.15,504.0,859.15,18.12,607.0,1099.5,,False,1099.5,13149.54,ok,Nothing obviously wrong with this item.,2100.0,35.0,859.15,504.0,1800.0,35.0,0.781401,0.45839,1.018645,False
35,19,Material costs (1 pcs),1.0,False,174.09815793111085,97.97115229563892,309.37850463921956,0.34951136485680523,0.83,B:memory|C:model,True,True,priced,120.6,78.34,120.6,71.0,inf,0.0,33.0,True,16.5,0.0,coverage-too-high,Coverage came back 0.83 but the item is worth about nothing (t < 33).,350.0,35.0,120.6,78.34,290.5,35.0,,,10.551404,False
35,20,Vehicle costs (1 pcs),1.0,False,78.19117957301566,44.000924841230976,138.94845585815054,0.3495113648568051,0.83,B:memory|C:model,True,True,priced,54.16,35.19,54.16,29.07,51.91,81.79,,False,81.79,994.485,ok,Nothing obviously wrong with this item.,150.0,35.0,54.16,35.19,150.0,35.0,0.662184,0.430248,0.955999,False
36,1,Disassembly and assembly service (1 pcs),1.0,False,180.0,90.0,360.0,0.42136606720969316,0.11499999999999999,C:model,False,True,uncovered-free-option,118.87,0.0,118.87,0.0,inf,0.0,87.61,True,43.805,0.0,ok,Nothing obviously wrong with this item.,210.0,0.0,118.87,0.0,192.5,0.0,,,4.10912,False
36,2,Construction dryer (7 days),7.0,False,724.5688373094717,452.5535633623832,1160.0836729675796,0.28612197117371135,0.5,C:model,False,True,uncovered-free-option,522.59,0.0,,0.0,inf,0.0,75.0,True,37.5,0.0,ok,Nothing obviously wrong with this item.,2100.0,35.0,522.59,0.0,1050.0,35.0,,,19.321836,False
36,3,Rock wool pipe insulation (1 pcs),1.0,False,46.68713442566234,26.272491400359456,82.96466778365921,0.34951136485680523,0.44999999999999996,B:memory|C:model,True,True,uncovered-free-option,32.34,0.0,,0.0,inf,0.0,,False,0.0,0.0,ok,Nothing obviously wrong with this item.,150.0,6.67,32.34,0.0,150.0,10.0,,,,False
36,4,Construction waste disposal (1 flat rate),1.0,False,86.99186698112699,48.95338095341774,154.58758462593485,0.3495113648568051,0.39,B:memory|C:model,True,True,uncovered-free-option,60.26,0.0,60.26,0.0,inf,0.0,33.0,True,16.5,0.0,ok,Nothing obviously wrong with this item.,150.0,13.33,60.26,0.0,150.0,33.33,,,5.272234,False
36,5,Wall tile covering (2.78 m²),2.78,False,259.99999999999994,134.9073756323204,501.0845380629043,0.39884084771008166,0.04,C:model,False,True,uncovered-free-option,174.34,0.0,174.34,0.0,inf,0.0,50.0,True,25.0,0.0,ok,Nothing obviously wrong with this item.,416.99999999999994,35.0,174.34,0.0,150.0,26.67,,,10.4,False
36,6,Wall levelling material (1 pcs),1.0,False,34.99999999999999,16.201851746019646,75.60864148142502,0.4682203771875833,0.04,C:model,False,True,uncovered-free-option,22.38,0.0,22.38,0.0,inf,0.0,13.0,True,6.5,0.0,ok,Nothing obviously wrong with this item.,150.0,5.0,22.38,0.0,150.0,8.33,,,5.384615,False
36,7,Rough renovation (2.78 m²),2.78,False,239.99999999999997,119.99999999999999,479.99999999999994,0.42136606720969316,0.04,C:model,False,True,uncovered-free-option,158.49,0.0,158.49,0.0,inf,0.0,50.0,True,25.0,0.0,ok,Nothing obviously wrong with this item.,416.99999999999994,35.0,158.49,0.0,150.0,26.67,,,9.6,False
36,8,Silicone joints 3.6 linear m,1.0,False,70.00000000000003,32.40370349203931,151.21728296285013,0.4682203771875833,0.04,C:model,False,True,uncovered-free-option,44.75,0.0,44.75,0.0,inf,0.0,19.0,True,9.5,0.0,ok,Nothing obviously wrong with this item.,540.0,8.33,44.75,0.0,540.0,13.33,,,7.368421,False
36,9,Vehicle costs (1 pcs),1.0,False,77.1364914887112,43.40741478828329,137.07423831179355,0.3495113648568051,0.16499999999999998,B:memory|C:model,True,True,uncovered-free-option,53.43,0.0,53.43,0.0,inf,0.0,24.08,True,12.04,0.0,ok,Nothing obviously wrong with this item.,150.0,6.67,53.43,0.0,150.0,10.0,,,6.406685,False
36,10,Skilled worker hours (14 hrs),14.0,False,1063.433576387514,598.4314487105747,1889.7585911051985,0.34951136485680523,0.15000000000000002,B:memory|C:model,True,True,uncovered-free-option,736.66,0.0,736.66,0.0,inf,0.0,404.54,True,202.27,0.0,ok,Nothing obviously wrong with this item.,2100.0,35.0,736.66,0.0,900.0,35.0,,,5.257495,False
37,1,Indoor leak detection (1 pcs),1.0,False,487.11379771880485,274.1160540050039,865.6182243295581,0.3495113648568053,0.965,B:memory|C:model,True,True,priced,337.43,219.2,337.43,203.63,256.0,557.08,,False,557.08,6320.1900000000005,ok,Nothing obviously wrong with this item.,220.5,35.0,337.43,219.2,332.5,35.0,0.605712,0.39348,0.874405,False
37,2,Room drying 30 m² (basement) (1 pcs),1.0,False,446.6560432155458,251.34905362383526,793.7233821438543,0.3495113648568051,0.965,B:memory|C:model,True,True,priced,309.41,201.0,309.41,92.75,238.0,454.85,518.09,True,486.47,4909.695,ok,Nothing obviously wrong with this item.,735.0,35.0,309.41,201.0,4500.0,35.0,0.680246,0.441904,0.918157,False
37,3,Room dryer unit (1 pcs),1.0,False,272.99248293066614,153.62246469803443,485.1171726943629,0.34951136485680523,0.9,B:memory|C:model,True,True,priced,189.11,122.85,189.11,81.0,211.65,472.77,,False,472.77,4477.8,charge-far-below-t,Charged 189 against t >= 473; the difference was forfeited from every opponent.,1575.0,35.0,189.11,122.85,315.0,35.0,0.400004,0.259852,0.577432,False
37,4,Wet insulation wool from basement (1 pcs),1.0,False,175.86122532218326,98.96329228109803,312.5115369441563,0.3495113648568051,0.915,B:memory|C:model,True,True,priced,121.82,79.14,121.82,43.72,89.58,201.7,259.45,True,230.575,2136.48,ok,Nothing obviously wrong with this item.,2100.0,35.0,121.82,79.14,332.5,35.0,0.603966,0.392365,0.762707,False
37,5,Room drying 50 m² in the adjoining ground-floor room (1 pcs),1.0,False,652.3802572120039,379.0653105131122,1122.761667175236,0.3300420030484572,0.9299999999999999,C:model,False,True,priced,457.63,293.57,457.63,92.75,295.57,353.46,360.0,True,356.73,1935.945,charge-above-t,"Charged 458 against t < 360, so every opponent owed us nothing.",150.0,35.0,457.63,293.57,7500.0,35.0,1.294715,0.830561,1.828779,False
37,6,Room dryer unit (1 pcs),1.0,False,272.99248293066614,153.62246469803443,485.1171726943629,0.34951136485680523,0.89,B:memory|C:model,True,True,priced,189.11,122.85,189.11,81.0,inf,0.0,43.72,True,21.86,0.0,coverage-too-high,Coverage came back 0.89 but the item is worth about nothing (t < 44).,150.0,35.0,189.11,122.85,315.0,35.0,,,12.48822,False
37,7,Drying fan (1 pcs),1.0,False,88.97583245539694,50.06982805394308,158.11316053655622,0.34951136485680523,0.845,B:memory|C:model,True,True,priced,61.64,40.04,61.64,39.3,inf,0.0,20.89,True,10.445,0.0,coverage-too-high,Coverage came back 0.84 but the item is worth about nothing (t < 21).,150.0,35.0,61.64,40.04,150.0,26.67,,,8.51851,False
37,8,Room drying in a first-floor bedroom,1.0,True,59.0,29.5,118.0,0.42136606720969316,0.0,A:no-quantity|C:model,False,True,uncovered-free-option,38.96,0.0,38.96,0.0,inf,0.0,38.96,True,19.48,0.0,ok,Nothing obviously wrong with this item.,150.0,35.0,38.96,0.0,150.0,0.0,,,3.028747,False
37,9,Profipress elbow 90° copper 28mm model 01 (5 pcs),5.0,False,70.23962507831612,39.52630566291931,124.81826592184561,0.34951136485680523,0.92,B:memory|C:model,True,True,priced,48.66,31.61,48.66,26.0,36.71,111.1,152.13,True,131.615,1358.7749999999999,charge-far-below-t,Charged 49 against t >= 111; the difference was forfeited from every opponent.,750.0,35.0,48.66,31.61,750.0,35.0,0.437984,0.284518,0.533675,False
37,10,Profipress elbow 45° copper 28mm model 02 (5 pcs),5.0,False,67.13878560502981,37.781354309661054,119.30796592343216,0.34951136485680523,0.92,B:memory|C:model,True,True,priced,46.51,30.21,46.51,26.0,33.01,111.1,131.17,True,121.13499999999999,1313.28,charge-far-below-t,Charged 47 against t >= 111; the difference was forfeited from every opponent.,750.0,35.0,46.51,30.21,750.0,35.0,0.418632,0.271917,0.554248,False
37,11,Transition piece 15x19mm (3 pcs),3.0,False,51.555405953680165,29.012038888717615,91.61575624670779,0.34951136485680523,0.9,B:memory|C:model,True,True,priced,35.71,23.2,35.71,9.0,23.54,75.0,156.57,True,115.785,776.61,charge-far-below-t,Charged 36 against t >= 75; the difference was forfeited from every opponent.,450.0,35.0,35.71,23.2,450.0,35.0,0.476133,0.309333,0.445268,False
37,12,Skilled worker hours (10.5 hrs),10.5,False,886.4933759667401,498.86097922000243,1575.329677742407,0.34951136485680523,0.965,B:memory|C:model,True,True,priced,614.09,398.92,614.09,87.45,496.62,620.87,711.38,True,666.125,2571.735,ok,Nothing obviously wrong with this item.,1575.0,35.0,614.09,398.92,1575.0,35.0,0.98908,0.642518,1.330821,False
37,13,Vehicle costs (2 pcs),2.0,False,86.72021167171336,48.80051096325384,154.10484365726273,0.3495113648568051,0.835,B:memory|C:model,True,True,priced,60.07,39.02,60.07,0.0,45.49,165.62,,False,165.62,2080.86,charge-far-below-t,Charged 60 against t >= 166; the difference was forfeited from every opponent.,300.0,35.0,60.07,39.02,300.0,35.0,0.362698,0.2356,0.52361,False
37,14,Skilled worker hours 14 –,1.0,False,1239.3546707863734,882.269032981345,1740.9655587815214,0.2065951737344248,0.95,C:model,False,True,priced,938.23,557.71,938.23,483.7,751.06,1008.79,,False,1008.79,14366.19,ok,Nothing obviously wrong with this item.,150.0,35.0,938.23,557.71,2100.0,35.0,0.930055,0.55285,1.228556,False
37,15,Premium large-format designer floor tiles (upgrade (5 pcs),5.0,False,220.00000000000009,123.62932712878366,391.4928692411482,0.35035851365908366,0.11499999999999999,C:model,False,True,uncovered-free-option,152.31,0.0,152.31,0.0,43.72,488.69,675.0,True,581.845,3753.795,coverage-too-low,"Coverage came back 0.11 so the Limit collapsed, but the item is worth at least 489.",750.0,35.0,152.31,0.0,750.0,35.0,0.31167,0.0,0.378108,False
37,16,Standard tiling material (1 pcs),1.0,False,47.434164902525694,22.249678578301978,101.12505634999212,0.46019160182999347,0.915,C:model,False,True,priced,30.5,21.35,30.5,0.0,inf,0.0,30.5,True,15.25,0.0,coverage-too-high,Coverage came back 0.92 but the item is worth about nothing (t < 30).,150.0,35.0,30.5,21.35,332.5,35.0,,,3.110437,False
37,17,Vehicle costs (1 pcs),1.0,False,74.26698769134543,41.79264415035456,131.9750298857236,0.3495113648568053,0.8400000000000001,B:memory|C:model,True,True,priced,51.45,33.42,51.45,26.57,44.0,81.79,,False,81.79,1044.6000000000001,ok,Nothing obviously wrong with this item.,150.0,35.0,51.45,33.42,150.0,35.0,0.62905,0.408607,0.90802,False
38,1,Leak detection and moisture measurement for the (1 flat rate),1.0,False,620.0000000000002,440.97752377030326,871.6997562901342,0.20712800632120182,0.98,C:model,False,True,priced,469.21,279.0,469.21,263.96,306.31,795.0,,False,795.0,6993.3150000000005,ok,Nothing obviously wrong with this item.,210.0,35.0,469.21,279.0,,,0.590201,0.350943,0.779874,False
38,2,"Freeing, repair and re-insulation of the leaking kitchen (1 flat rate)",1.0,False,684.1052550594828,332.23065882191213,1408.6598800349286,0.4390773886179851,0.97,C:model,False,True,priced,446.32,307.85,446.32,306.59999999999997,329.63,521.76,561.78,True,541.77,4274.235,ok,Nothing obviously wrong with this item.,542.5,35.0,446.32,307.85,,,0.855412,0.590022,1.262723,False
38,3,Vehicle costs (1 pcs),1.0,False,66.59681377171765,37.47636771099536,118.34486305468705,0.34951136485680523,0.515,B:memory|C:model,True,True,uncovered-free-option,46.13,0.0,46.13,0.0,33.3,71.21,140.18,True,105.695,1018.26,coverage-too-low,"Coverage came back 0.52 so the Limit collapsed, but the item is worth at least 71.",150.0,35.0,46.13,0.0,,,0.647802,0.0,0.630085,False
38,4,"Drying of the kitchen floor and wall base, incl. (2 pcs)",2.0,False,798.1227975693964,417.42093702466735,1526.037492370337,0.39402268286654246,0.975,C:model,False,True,priced,536.89,359.16,536.89,328.28,374.85,431.94,491.04,True,461.49,1840.845,charge-above-t,"Charged 537 against t < 491, so every opponent owed us nothing.",385.0,35.0,536.89,359.16,,,1.242974,0.831504,1.729448,False
39,1,"Floor cleaning, washing machine connection check, (4 pcs)",4.0,False,388.84444190447147,232.3371206961864,650.7784875139055,0.31306379816773927,0.98,C:model,False,True,priced,275.74,174.98,275.74,140.51,230.4,423.0,454.24,True,438.62,2825.865,ok,Nothing obviously wrong with this item.,735.0,35.0,275.74,174.98,787.5,35.0,0.651868,0.413664,0.886518,False
39,2,Moisture measurement and drying of the utility room (1 flat rate),1.0,False,520.0,367.6955262170047,735.3910524340093,0.21068303360484655,0.98,C:model,False,True,priced,392.7,234.0,392.7,0.0,296.72,554.82,709.72,True,632.27,4736.5199999999995,ok,Nothing obviously wrong with this item.,420.0,35.0,392.7,234.0,577.5,35.0,0.707797,0.421758,0.822433,False
39,3,Assessment and drying of a small framed decorative (2 pcs),2.0,False,338.2306905057553,136.45315507549674,838.3829596076753,0.5518217686935449,0.495,C:model,False,True,uncovered-free-option,203.51,0.0,203.51,0.0,67.68,300.0,,False,300.0,2571.12,coverage-too-low,"Coverage came back 0.49 so the Limit collapsed, but the item is worth at least 300.",150.0,20.0,203.51,0.0,182.0,35.0,0.678367,0.0,1.127436,False
40,1,Cleaning of affected floor areas in the utility room and (1 pcs),1.0,False,169.70562748477138,89.68876519865782,321.1104527552463,0.38767162338173894,0.97,C:model,False,True,priced,114.64,76.37,114.64,0.0,80.0,98.77,109.56,True,104.16499999999999,666.7950000000001,charge-above-t,"Charged 115 against t < 110, so every opponent owed us nothing.",210.0,35.0,114.64,76.37,175.0,35.0,1.160676,0.77321,1.6292,False
40,2,Inspection of the washing machine and supply/drain (1 pcs),1.0,False,220.00000000000009,123.62932712878366,391.4928692411482,0.35035851365908366,0.955,C:model,False,True,priced,152.31,99.0,152.31,91.38,112.0,135.0,152.31,True,143.655,1464.3,ok,Nothing obviously wrong with this item.,150.0,0.0,152.31,99.0,150.0,0.0,1.128222,0.733333,1.531447,False
40,3,Removal and disposal of water-damaged skirting (1 pcs),1.0,False,164.92422502470643,91.92834314653736,295.88263063375507,0.355305003901951,0.935,C:model,False,True,priced,113.82,74.22,113.82,67.89,inf,67.89,86.74,True,77.315,0.0,charge-above-t,"Charged 114 against t < 87, so every opponent owed us nothing.",154.0,35.0,113.82,74.22,203.0,35.0,1.676536,1.093239,2.133147,False
40,4,Replace skirting boards (1 pcs),1.0,False,244.95663971208302,137.84571037538785,435.2965005267863,0.34951136485680523,0.94,B:memory|C:model,True,True,priced,169.69,169.69,169.69,126.0,inf,111.53,126.0,True,118.765,0.0,charge-above-t,"Charged 170 against t < 126, so every opponent owed us nothing.",304.5,35.0,169.69,169.69,367.5,35.0,1.521474,1.521474,2.062532,False
40,5,Moisture measurement of the utility room and hallway (1 pcs),1.0,False,520.0,350.5987126303898,771.2521189005696,0.23962705835822115,0.965,C:model,False,True,priced,385.93,234.0,,221.91,inf,108.0,148.78,True,128.39,0.0,estimate-too-high,Estimated 520 against t < 149.,150.0,35.0,385.93,234.0,150.0,35.0,,2.166667,4.05016,False
40,6,Drying of the affected floor area (1 pcs),1.0,False,336.55002522480345,189.38852753081486,598.0611442284257,0.34951136485680523,0.975,B:memory|C:model,True,True,priced,233.13,233.13,233.13,225.0,inf,233.13,248.59,True,240.86,0.0,ok,Nothing obviously wrong with this item.,364.0,35.0,233.13,233.13,315.0,35.0,1.0,1.0,1.397285,False
40,7,Drying unit rental (1 pcs),1.0,False,100.31234609915236,56.44928271269614,178.25854105410863,0.34951136485680523,0.895,B:memory|C:model,True,True,priced,69.49,69.49,69.49,53.0,inf,53.0,69.49,True,61.245,0.0,ok,Nothing obviously wrong with this item.,150.0,35.0,69.49,69.49,150.0,35.0,1.311132,1.311132,1.637886,False
